Run,Cell,Method,Species,CellLine,Layout,SRR,TotalReads,UniqReads,Background,GC.Mean,GC.Median,Spikiness,GenomicDepth,GenomicCoverage
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429213,Strand-seq,Human,HG001,PAIRED,ERR1429213,2872960,1396594,0.017731,0.4489243848561718,0.4356435643564356,0.161744424483278,0.0941208113906521,0.0368213881592512
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429214,Strand-seq,Human,HG001,PAIRED,ERR1429214,4024184,1788058,0.014224,0.4498759935990895,0.44,0.1576232990535763,0.1320319074947606,0.0476945399683165
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429215,Strand-seq,Human,HG001,PAIRED,ERR1429215,3632910,1660078,0.016353,0.4538950985305848,0.4455445544554455,0.1676263961870308,0.119067151227755,0.0445524637186609
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429216,Strand-seq,Human,HG001,PAIRED,ERR1429216,3259208,1436164,0.018895,0.4465684061508031,0.4356435643564356,0.1653915020437973,0.1066980172541279,0.0392713089492409
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429217,Strand-seq,Human,HG001,PAIRED,ERR1429217,3118794,1604648,0.01438,0.4505496540895639,0.4455445544554455,0.1571352611989407,0.1021228941109409,0.0423207862913959
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429218,Strand-seq,Human,HG001,PAIRED,ERR1429218,3777320,1540634,0.014069,0.4537830941974972,0.4455445544554455,0.1664006903967726,0.1239363416935262,0.0414133046848522
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429219,Strand-seq,Human,HG001,PAIRED,ERR1429219,2017778,1085288,0.016151,0.4496904262775061,0.4387755102040816,0.1676169914558611,0.065863419393348,0.0287979972763297
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429220,Strand-seq,Human,HG001,PAIRED,ERR1429220,3769048,1726072,0.037856,0.4518192075227854,0.4455445544554455,0.1643926126218548,0.1238694116420019,0.0459268511649852
20160928_PRJEB14185_CEU,20160928_PRJEB14185_CEU.ERR1429221,Strand-seq,Human,HG001,PAIRED,ERR1429221,3589438,1790872,0.014916,0.452591772028096,0.4455445544554455,0.1653364332733192,0.1174198988824048,0.0472135304838283
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009469,OP-Strand-seq,Human,HG001,PAIRED,SRR15009469,254462,242464,0.076607,0.4370771851933205,0.4342105263157895,0.2439935375154178,0.0062070245401421,0.0053009241502585
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009470,OP-Strand-seq,Human,HG001,PAIRED,SRR15009470,4903620,3543948,0.01766,0.4364175363363236,0.4342105263157895,0.1013733702998243,0.1210861348545748,0.0751613536015373
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009471,OP-Strand-seq,Human,HG001,PAIRED,SRR15009471,13867960,8048120,0.004457,0.4399081123267629,0.4342105263157895,0.0925190328700247,0.3430540444771284,0.1672241664295021
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009472,OP-Strand-seq,Human,HG001,PAIRED,SRR15009472,17733848,9097534,0.005659,0.4398348423884651,0.4342105263157895,0.0910268931812979,0.4382094681896311,0.1879808622236966
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009473,OP-Strand-seq,Human,HG001,PAIRED,SRR15009473,6862716,5116226,0.004027,0.44997086840458,0.4473684210526316,0.1138902092475133,0.169840112175078,0.1064847453670321
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009474,OP-Strand-seq,Human,HG001,PAIRED,SRR15009474,1767110,1570658,0.224869,0.4565045561648633,0.4473684210526316,0.2545706430174095,0.0441251582057423,0.035315331913066
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009475,OP-Strand-seq,Human,HG001,PAIRED,SRR15009475,7299356,5393408,0.004002,0.4430292413016082,0.4342105263157895,0.099236151756241,0.1801930830421313,0.1138894009253328
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009476,OP-Strand-seq,Human,HG001,PAIRED,SRR15009476,4593518,3774406,0.004014,0.4474162489274902,0.4444444444444444,0.1125270223507754,0.113344894778807,0.0811130551464104
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009477,OP-Strand-seq,Human,HG001,PAIRED,SRR15009477,10364012,6371258,0.007531,0.4440275383558577,0.4342105263157895,0.1561353543701777,0.2619088053477559,0.1366152880248805
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009478,OP-Strand-seq,Human,HG001,PAIRED,SRR15009478,15627464,8223664,0.005617,0.4411332763738762,0.4342105263157895,0.1241502957954519,0.3936763341998676,0.17387557229961
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009479,OP-Strand-seq,Human,HG001,PAIRED,SRR15009479,9753214,5681790,0.009616,0.4497577893793218,0.4473684210526316,0.2467262213578911,0.2506491146128861,0.1242134131990209
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009480,OP-Strand-seq,Human,HG001,PAIRED,SRR15009480,12392370,7481808,0.006817,0.4406144382403222,0.4342105263157895,0.0930402225340569,0.3056555874059812,0.1566445932476275
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009481,OP-Strand-seq,Human,HG001,PAIRED,SRR15009481,487656,450558,0.004127,0.4307116036534295,0.4210526315789473,0.1637642095394351,0.0118779731901651,0.009836133923271
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009482,OP-Strand-seq,Human,HG001,PAIRED,SRR15009482,14907092,8454466,0.039059,0.4352903675077417,0.4342105263157895,0.0991855896906198,0.3688955299273055,0.1778748115737519
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009483,OP-Strand-seq,Human,HG001,PAIRED,SRR15009483,4070572,3273882,0.006192,0.4560226780057497,0.4473684210526316,0.2076645420390752,0.1026919578096835,0.0720921872263273
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009484,OP-Strand-seq,Human,HG001,PAIRED,SRR15009484,15817380,9284858,0.007839,0.4465366403000225,0.4444444444444444,0.0988026273021646,0.391344623434255,0.1880476221883544
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009485,OP-Strand-seq,Human,HG001,PAIRED,SRR15009485,10008502,6443170,0.007391,0.4404686443836704,0.4342105263157895,0.0968015617082952,0.247572285285211,0.1354496816854206
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009486,OP-Strand-seq,Human,HG001,PAIRED,SRR15009486,14521972,8405478,0.011288,0.4465341163521744,0.4473684210526316,0.107537784670937,0.3604761778626982,0.1721525119943919
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009487,OP-Strand-seq,Human,HG001,PAIRED,SRR15009487,10582676,6923966,0.006872,0.4436032102548229,0.4342105263157895,0.1007048080639506,0.2616548200909092,0.1436392703934019
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009488,OP-Strand-seq,Human,HG001,PAIRED,SRR15009488,17392932,9758540,0.009601,0.4414999369147976,0.4342105263157895,0.09232217082708,0.4300028412298002,0.1997490260806895
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009489,OP-Strand-seq,Human,HG001,PAIRED,SRR15009489,9840538,6607208,0.010613,0.4447103576949172,0.4363636363636363,0.0992270367466909,0.2429820995413024,0.1380022643341056
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009490,OP-Strand-seq,Human,HG001,PAIRED,SRR15009490,13772758,8174362,0.006898,0.4448250941105492,0.4342105263157895,0.0998035152633584,0.3403315645270813,0.167805548730419
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009491,OP-Strand-seq,Human,HG001,PAIRED,SRR15009491,12394896,7550778,0.008641,0.4460082741874804,0.4383561643835616,0.1755776868287066,0.304860380522609,0.1548892171334301
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009492,OP-Strand-seq,Human,HG001,PAIRED,SRR15009492,450712,415910,0.048746,0.434746503260829,0.4313725490196078,0.1893311165629245,0.0109894675735757,0.0090887830145642
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009493,OP-Strand-seq,Human,HG001,PAIRED,SRR15009493,546,544,0.119048,0.4422689139508729,0.4368022328548644,1.859922178988327,1.2935297499992071e-05,1.1053907191635914e-05
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009494,OP-Strand-seq,Human,HG001,PAIRED,SRR15009494,28,28,,0.4456133512054564,0.4544534412955465,2.0,7.078257122397446e-07,6.806952918197447e-07
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009495,OP-Strand-seq,Human,HG001,PAIRED,SRR15009495,0,0,,,,0.0,0.0,0.0
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009496,OP-Strand-seq,Human,HG001,PAIRED,SRR15009496,150,150,0.0,0.4615039413923065,0.4533333333333333,2.0,3.737041499903596e-06,3.349563444161544e-06
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009497,OP-Strand-seq,Human,HG001,PAIRED,SRR15009497,0,0,,,,0.0,0.0,0.0
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009498,OP-Strand-seq,Human,HG001,PAIRED,SRR15009498,0,0,,,,0.0,0.0,0.0
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009499,OP-Strand-seq,Human,HG001,PAIRED,SRR15009499,138,138,0.0,0.4602795411591521,0.4605263157894737,2.0,3.171476581917441e-06,2.763824623811799e-06
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009500,OP-Strand-seq,Human,HG001,PAIRED,SRR15009500,40,36,,0.4835395794523384,0.4868421052631579,2.0,9.0121691420795e-07,6.587822599420523e-07
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009501,OP-Strand-seq,Human,HG001,PAIRED,SRR15009501,50,46,0.0,0.4664708917984953,0.453125,1.818181818181818,1.0987820270100016e-06,7.596517717600011e-07
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009502,OP-Strand-seq,Human,HG001,PAIRED,SRR15009502,1900292,1723728,0.493784,0.4403068748622891,0.4342105263157895,0.1219173077064548,0.0464183319482778,0.0383541602173802
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009503,OP-Strand-seq,Human,HG001,PAIRED,SRR15009503,434462,403710,0.007427,0.4329498525067993,0.4266666666666667,0.1681320578066729,0.010580212485884,0.0087668948371429
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009504,OP-Strand-seq,Human,HG001,PAIRED,SRR15009504,1424736,1325482,0.485929,0.440647840624539,0.4342105263157895,0.1586191431941749,0.0351232718408279,0.0298247302980036
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009505,OP-Strand-seq,Human,HG001,PAIRED,SRR15009505,1863614,1708748,0.495796,0.4386136096415087,0.4342105263157895,0.1218737972573445,0.0455113936457943,0.0380686671511264
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009506,OP-Strand-seq,Human,HG001,PAIRED,SRR15009506,1672738,1551380,0.494074,0.4395660978995203,0.4342105263157895,0.1195466265724179,0.0409001153913128,0.0345761403043876
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009507,OP-Strand-seq,Human,HG001,PAIRED,SRR15009507,1528730,1431020,0.491788,0.4369251295130986,0.4328358208955223,0.1220854143458919,0.0373590678746082,0.0318289146283102
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009508,OP-Strand-seq,Human,HG001,PAIRED,SRR15009508,1817754,1687912,0.493949,0.4416997632193594,0.4342105263157895,0.1219286908830021,0.0444348808243865,0.0371644008472284
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009509,OP-Strand-seq,Human,HG001,PAIRED,SRR15009509,1379806,1310188,0.494268,0.4365459779543713,0.4306623931623932,0.1259961939354128,0.0337615880399523,0.0294377096333238
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009510,OP-Strand-seq,Human,HG001,PAIRED,SRR15009510,1820180,1687010,0.495892,0.4377320936174961,0.4342105263157895,0.1209431435697205,0.0444628592443576,0.037614960608706
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009511,OP-Strand-seq,Human,HG001,PAIRED,SRR15009511,409656,400110,0.489315,0.4452021553091594,0.4342105263157895,0.1807420801160584,0.0100396339894528,0.0088636961772015
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009512,OP-Strand-seq,Human,HG001,PAIRED,SRR15009512,914532,873262,0.493521,0.4420227369045642,0.4342105263157895,0.1394471875302546,0.0223083234945153,0.019476957341242
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009513,OP-Strand-seq,Human,HG001,PAIRED,SRR15009513,864516,829334,0.492655,0.437760748346882,0.4342105263157895,0.1436019500273665,0.0211319102042548,0.0186500489094349
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009514,OP-Strand-seq,Human,HG001,PAIRED,SRR15009514,371070,349056,0.023345,0.4322603721577239,0.4266666666666667,0.1800896546300385,0.0090384324325237,0.0075928057195651
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009515,OP-Strand-seq,Human,HG001,PAIRED,SRR15009515,1504724,1417340,0.494514,0.4374198430773218,0.4342105263157895,0.1209412625844105,0.0368440695385482,0.0317539484071271
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009516,OP-Strand-seq,Human,HG001,PAIRED,SRR15009516,1537714,1412636,0.496031,0.4407530793015091,0.4342105263157895,0.1243030555717447,0.0374569721706046,0.0310365786999399
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009517,OP-Strand-seq,Human,HG001,PAIRED,SRR15009517,1845000,1679624,0.495198,0.4423276526923869,0.4342105263157895,0.119487720003923,0.0456159000252522,0.0372686421833483
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009518,OP-Strand-seq,Human,HG001,PAIRED,SRR15009518,1370108,1276786,0.494528,0.448118645730177,0.4473684210526316,0.1340300839040049,0.0334879721848022,0.0284890214398989
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009519,OP-Strand-seq,Human,HG001,PAIRED,SRR15009519,1832056,1675478,0.495273,0.4407356508436633,0.4342105263157895,0.1161392971149412,0.0447493867448463,0.0367946504342754
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009520,OP-Strand-seq,Human,HG001,PAIRED,SRR15009520,1606184,1493164,0.49503,0.4391213307615584,0.4342105263157895,0.1222832769425152,0.0392504404385494,0.0330126646103389
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009521,OP-Strand-seq,Human,HG001,PAIRED,SRR15009521,1467198,1373440,0.49418,0.4366098866442937,0.4324324324324324,0.1226519354000759,0.0358463392841292,0.0305489340885295
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009522,OP-Strand-seq,Human,HG001,PAIRED,SRR15009522,528,512,0.047727,0.4410065514755275,0.4342105263157895,1.7886178861788615,1.2734601954064636e-05,1.0993037658642324e-05
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009523,OP-Strand-seq,Human,HG001,PAIRED,SRR15009523,745696,719290,0.49107,0.4423969551491049,0.4342105263157895,0.1446151314629588,0.0181781354201314,0.0159553181620889
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009524,OP-Strand-seq,Human,HG001,PAIRED,SRR15009524,1714752,1596174,0.494512,0.4367860171444601,0.4342105263157895,0.1185815617814688,0.0419976626363678,0.0358468227621341
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009525,OP-Strand-seq,Human,HG001,PAIRED,SRR15009525,517682,486298,0.004547,0.4481969777426838,0.4473684210526316,0.200909637808848,0.012798958093908,0.0107559407406811
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009526,OP-Strand-seq,Human,HG001,PAIRED,SRR15009526,698834,674576,0.491392,0.4417340353270313,0.4342105263157895,0.1503155407327296,0.0170828083478141,0.0150428741233897
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009527,OP-Strand-seq,Human,HG001,PAIRED,SRR15009527,1616766,1464226,0.493224,0.4398480858533619,0.4342105263157895,0.1214274075750999,0.0393686650716145,0.0319352839633035
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009528,OP-Strand-seq,Human,HG001,PAIRED,SRR15009528,2002890,1819088,0.494649,0.4450464064052149,0.4342105263157895,0.1233622125030726,0.048936714267242,0.0398350575203625
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009529,OP-Strand-seq,Human,HG001,PAIRED,SRR15009529,1441780,1353620,0.454141,0.4506068455604439,0.4473684210526316,0.2091986006947276,0.03559587054716,0.0297764040627175
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009530,OP-Strand-seq,Human,HG001,PAIRED,SRR15009530,1885822,1721876,0.473534,0.4433747194364469,0.4342105263157895,0.1623483611337921,0.046488748606652,0.038337020052541
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009531,OP-Strand-seq,Human,HG001,PAIRED,SRR15009531,1678062,1554200,0.494309,0.4428123665626889,0.4342105263157895,0.1217509294689136,0.0409969118618087,0.0339231389109504
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009532,OP-Strand-seq,Human,HG001,PAIRED,SRR15009532,1469760,1374662,0.495819,0.4388821349854442,0.4342105263157895,0.1228227099426958,0.0359433980153559,0.0304542746603805
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009533,OP-Strand-seq,Human,HG001,PAIRED,SRR15009533,1819792,1679620,0.495755,0.4376184417276643,0.4342105263157895,0.1197895578652999,0.0444730088042019,0.0374007422873287
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009534,OP-Strand-seq,Human,HG001,PAIRED,SRR15009534,1712722,1589780,0.493364,0.4406014044757926,0.4342105263157895,0.1210429097287743,0.0417985785678481,0.0347587725555297
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009535,OP-Strand-seq,Human,HG001,PAIRED,SRR15009535,1620230,1512306,0.492402,0.4403787659469689,0.4342105263157895,0.1218479774318393,0.0395850284353345,0.0331240440296365
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009536,OP-Strand-seq,Human,HG001,PAIRED,SRR15009536,729082,683416,0.004699,0.4506753401522029,0.4473684210526316,0.1590472259527124,0.0177772622410458,0.014891425855739
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009537,OP-Strand-seq,Human,HG001,PAIRED,SRR15009537,1757710,1631048,0.49385,0.4443440775094163,0.4342105263157895,0.1248217487818153,0.0429643946463274,0.035770643324202
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009538,OP-Strand-seq,Human,HG001,PAIRED,SRR15009538,379676,368136,0.485886,0.4572517772698701,0.4533333333333333,0.1917361115066729,0.009316077850758,0.0080612096455091
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009539,OP-Strand-seq,Human,HG001,PAIRED,SRR15009539,1096714,1015722,0.492853,0.4540393843854175,0.4473684210526316,0.1426941113001618,0.0267659399173006,0.0220870519594806
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009540,OP-Strand-seq,Human,HG001,PAIRED,SRR15009540,833058,787556,0.4886,0.4519907785904262,0.4473684210526316,0.1747315844521761,0.0204100907602928,0.0175362101947436
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009541,OP-Strand-seq,Human,HG001,PAIRED,SRR15009541,740870,698326,0.491875,0.4520283467307572,0.4473684210526316,0.1597562747448331,0.018059328526505,0.0155248310856372
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009542,OP-Strand-seq,Human,HG001,PAIRED,SRR15009542,1573138,1477360,0.49203,0.4381633339108013,0.4342105263157895,0.1208156708504003,0.0384504252098966,0.0329772009769391
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009543,OP-Strand-seq,Human,HG001,PAIRED,SRR15009543,538,528,0.107955,0.4488521541936176,0.4473684210526316,1.808764940239044,1.2889036654916944e-05,1.130190706034694e-05
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009544,OP-Strand-seq,Human,HG001,PAIRED,SRR15009544,1718166,1568094,0.495162,0.4398032911516947,0.4342105263157895,0.1224744870099139,0.0419052094679204,0.0344275090787238
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009545,OP-Strand-seq,Human,HG001,PAIRED,SRR15009545,1325032,1237286,0.493024,0.4385846178594463,0.4342105263157895,0.1281190968173107,0.0323837978128207,0.0274089900116581
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009546,OP-Strand-seq,Human,HG001,PAIRED,SRR15009546,1693688,1563634,0.493779,0.4410654098830805,0.4342105263157895,0.1207211633198994,0.0413763523565884,0.0344527824566487
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009547,OP-Strand-seq,Human,HG001,PAIRED,SRR15009547,661474,622894,0.039072,0.4417317517599451,0.4342105263157895,0.1680311113663931,0.0161526787532601,0.0135824234182788
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009548,OP-Strand-seq,Human,HG001,PAIRED,SRR15009548,294,286,0.0,0.4347289500842159,0.4210526315789473,1.9411764705882355,7.025039759265909e-06,5.924518602741804e-06
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009549,OP-Strand-seq,Human,HG001,PAIRED,SRR15009549,1422614,1337230,0.494582,0.4370361147938784,0.4324324324324324,0.1263545928498931,0.0347651617695387,0.0296214100578135
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009550,OP-Strand-seq,Human,HG001,PAIRED,SRR15009550,1556024,1432922,0.493358,0.4393476555577908,0.4342105263157895,0.1275145043476211,0.0380177944824058,0.0317699612682152
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009551,OP-Strand-seq,Human,HG001,PAIRED,SRR15009551,750182,723036,0.493931,0.4395709506016087,0.4342105263157895,0.1480836236933798,0.018293698837214,0.0161214168567664
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009552,OP-Strand-seq,Human,HG001,PAIRED,SRR15009552,1599540,1496092,0.495227,0.4411378552376222,0.4342105263157895,0.1215365017203752,0.0390691170562796,0.0332805211641901
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009553,OP-Strand-seq,Human,HG001,PAIRED,SRR15009553,678952,645168,0.49277,0.4548155663027992,0.4473684210526316,0.1616498915188985,0.0165905157388643,0.0142115319547994
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009554,OP-Strand-seq,Human,HG001,PAIRED,SRR15009554,1661274,1518822,0.493968,0.4397213423652401,0.4342105263157895,0.1236422409000956,0.0404905677820368,0.033438851515154
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009555,OP-Strand-seq,Human,HG001,PAIRED,SRR15009555,1836536,1667290,0.494889,0.4431974956318721,0.4342105263157895,0.1202912454247687,0.0448485696488615,0.0363914207346983
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009556,OP-Strand-seq,Human,HG001,PAIRED,SRR15009556,1386980,1290926,0.494037,0.4398912644383247,0.4342105263157895,0.1270021291673008,0.0338418972148286,0.0285146638611066
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009557,OP-Strand-seq,Human,HG001,PAIRED,SRR15009557,1726556,1572096,0.494883,0.4367488582642967,0.4324324324324324,0.1192722290503918,0.0421217930054368,0.0337321689250917
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009558,OP-Strand-seq,Human,HG001,PAIRED,SRR15009558,714838,670166,0.011953,0.444843815236809,0.44,0.1791680611552308,0.0175117482946501,0.014555033685996
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009559,OP-Strand-seq,Human,HG001,PAIRED,SRR15009559,1661586,1541114,0.493623,0.438265812955224,0.4342105263157895,0.1187924209695281,0.0405554915737536,0.0338587622493787
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009560,OP-Strand-seq,Human,HG001,PAIRED,SRR15009560,1484632,1390454,0.495268,0.4389022117798232,0.4342105263157895,0.1214400109298742,0.0362475248108755,0.0306069521447717
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009561,OP-Strand-seq,Human,HG001,PAIRED,SRR15009561,1745772,1621452,0.495038,0.4378645379742572,0.4342105263157895,0.117345237847186,0.0426433652510602,0.0359255900247833
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009562,OP-Strand-seq,Human,HG001,PAIRED,SRR15009562,1559024,1451596,0.495575,0.435375304852986,0.4266666666666667,0.1206248057647568,0.0381727331829913,0.0325428832938197
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009563,OP-Strand-seq,Human,HG001,PAIRED,SRR15009563,1527076,1432778,0.493909,0.4425210892155552,0.4342105263157895,0.125248225071137,0.0372747023540532,0.0311873250549187
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009564,OP-Strand-seq,Human,HG001,PAIRED,SRR15009564,1872532,1738122,0.494041,0.4416443539655825,0.4342105263157895,0.1162825432290654,0.0457579789065586,0.0387538379188378
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009565,OP-Strand-seq,Human,HG001,PAIRED,SRR15009565,370772,359750,0.48915,0.4542631248061572,0.4473684210526316,0.1905802791809753,0.0090494035571505,0.0079081158135122
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009566,OP-Strand-seq,Human,HG001,PAIRED,SRR15009566,892676,837546,0.4946,0.4521906487288747,0.4473684210526316,0.1484532556817896,0.0217985063731037,0.018261375028239
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009567,OP-Strand-seq,Human,HG001,PAIRED,SRR15009567,710496,672042,0.492308,0.4567888988946976,0.4533333333333333,0.1634081356949865,0.0173632408950077,0.0146677508437159
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009568,OP-Strand-seq,Human,HG001,PAIRED,SRR15009568,866196,819324,0.492491,0.4451930095109471,0.4383561643835616,0.1421218216514518,0.0211360875933477,0.0183127374358308
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009569,OP-Strand-seq,Human,HG001,PAIRED,SRR15009569,687126,642234,0.004419,0.4306181386426826,0.4210526315789473,0.1449486447743921,0.016747851655572,0.0141732074533489
20210729_PRJNA742746_HG001,20210729_PRJNA742746_HG001.SRR15009570,OP-Strand-seq,Human,HG001,PAIRED,SRR15009570,68,68,0.0,0.4567850662934773,0.4605263157894737,2.0,1.418086205799233e-06,1.132868965486412e-06
